Time,Aggregate_CPU(%),Aggregate_Memory(GB)
2025-12-01 15:10:04,0.0,0.00
2025-12-01 15:10:07,0.0,0.00
2025-12-01 15:10:10,0.0,0.00
2025-12-01 15:10:13,0.0,0.00
2025-12-01 15:10:16,0.0,0.00
2025-12-01 15:10:19,0.0,0.00
2025-12-01 15:10:22,0.0,0.00
2025-12-01 15:10:25,0.0,0.00
2025-12-01 15:10:28,0.0,0.00
2025-12-01 15:10:31,0.0,0.00
2025-12-01 15:10:34,0.0,0.00
2025-12-01 15:10:37,0.0,0.00
2025-12-01 15:10:40,0.0,0.00
2025-12-01 15:10:43,0.0,0.00
2025-12-01 15:10:46,0.0,0.00
2025-12-01 15:10:49,0.0,0.00
2025-12-01 15:10:52,0.0,0.00
2025-12-01 15:10:56,0.0,0.00
2025-12-01 15:10:59,0.0,0.00
2025-12-01 15:11:02,0.0,0.00
2025-12-01 15:11:05,0.0,0.00
2025-12-01 15:11:08,0.0,0.00
2025-12-01 15:11:11,0.0,0.00
2025-12-01 15:11:14,0.0,0.00
2025-12-01 15:11:17,0.0,0.00
2025-12-01 15:11:20,0.0,0.00
2025-12-01 15:11:23,0.0,0.00
2025-12-01 15:11:26,0.0,0.00
2025-12-01 15:11:29,0.0,0.00
2025-12-01 15:11:32,0.0,0.00
2025-12-01 15:11:35,0.0,0.00
2025-12-01 15:11:38,0.0,0.00
2025-12-01 15:11:41,0.0,0.00
2025-12-01 15:11:44,0.0,0.00
2025-12-01 15:11:47,0.0,0.00
2025-12-01 15:11:50,0.0,0.00
2025-12-01 15:11:53,0.0,0.00
2025-12-01 15:11:56,0.0,0.00
2025-12-01 15:11:59,0.0,0.00
2025-12-01 15:12:02,0.0,0.00
2025-12-01 15:12:05,0.0,0.00
2025-12-01 15:12:08,0.0,0.00
2025-12-01 15:12:11,0.0,0.00
2025-12-01 15:12:14,72.0,0.28
2025-12-01 15:12:17,70.0,0.49
2025-12-01 15:12:20,0.0,0.00
2025-12-01 15:12:23,0.0,0.00
2025-12-01 15:12:26,0.0,0.00
2025-12-01 15:12:29,0.0,0.00
2025-12-01 15:12:32,0.0,0.00
2025-12-01 15:12:35,0.0,0.00
2025-12-01 15:12:38,0.0,0.00
2025-12-01 15:12:41,0.0,0.00
2025-12-01 15:12:44,0.0,0.00
2025-12-01 15:12:47,0.0,0.00
2025-12-01 15:12:50,0.0,0.00
2025-12-01 15:12:53,0.0,0.00
2025-12-01 15:12:56,0.0,0.00
2025-12-01 15:12:59,0.0,0.00
2025-12-01 15:13:02,0.0,0.00
2025-12-01 15:13:05,0.0,0.00
2025-12-01 15:13:08,0.0,0.00
2025-12-01 15:13:11,0.0,0.00
2025-12-01 15:13:14,0.0,0.00
2025-12-01 15:13:17,0.0,0.00
2025-12-01 15:13:20,0.0,0.00
2025-12-01 15:13:23,0.0,0.00
2025-12-01 15:13:26,0.0,0.00
2025-12-01 15:13:29,0.0,0.00
2025-12-01 15:13:33,0.0,0.00
2025-12-01 15:13:36,0.0,0.00
2025-12-01 15:13:39,0.0,0.00
2025-12-01 15:13:42,0.0,0.00
2025-12-01 15:13:45,0.0,0.00
2025-12-01 15:13:48,0.0,0.00
2025-12-01 15:13:51,0.0,0.00
2025-12-01 15:13:54,0.0,0.00
2025-12-01 15:13:57,0.0,0.00
2025-12-01 15:14:00,0.0,0.00
2025-12-01 15:14:03,0.0,0.00
2025-12-01 15:14:06,0.0,0.00
2025-12-01 15:14:09,0.0,0.00
2025-12-01 15:14:12,0.0,0.00
2025-12-01 15:14:15,0.0,0.00
2025-12-01 15:14:18,0.0,0.00
2025-12-01 15:14:21,0.0,0.00
2025-12-01 15:14:24,0.0,0.00
2025-12-01 15:14:27,0.0,0.00
2025-12-01 15:14:30,0.0,0.00
2025-12-01 15:14:33,0.0,0.00
2025-12-01 15:14:36,0.0,0.00
2025-12-01 15:14:39,0.0,0.00
2025-12-01 15:14:42,0.0,0.00
2025-12-01 15:14:45,0.0,0.00
2025-12-01 15:14:49,0.0,0.00
2025-12-01 15:14:52,0.0,0.00
2025-12-01 15:14:55,0.0,0.00
2025-12-01 15:14:58,0.0,0.00
2025-12-01 15:15:01,0.0,0.00
2025-12-01 15:15:04,0.0,0.00
2025-12-01 15:15:07,0.0,0.00
2025-12-01 15:15:10,0.0,0.00
2025-12-01 15:15:13,0.0,0.00
2025-12-01 15:15:16,0.0,0.00
2025-12-01 15:15:19,0.0,0.00
2025-12-01 15:15:22,0.0,0.00
2025-12-01 15:15:25,0.0,0.00
2025-12-01 15:15:28,0.0,0.00
2025-12-01 15:15:31,0.0,0.00
2025-12-01 15:15:34,0.0,0.00
2025-12-01 15:15:37,0.0,0.00
2025-12-01 15:15:40,0.0,0.00
2025-12-01 15:15:43,0.0,0.00
2025-12-01 15:15:46,0.0,0.00
2025-12-01 15:15:49,0.0,0.00
2025-12-01 15:15:52,0.0,0.00
2025-12-01 15:15:55,0.0,0.00
2025-12-01 15:15:58,0.0,0.00
2025-12-01 15:16:01,0.0,0.00
2025-12-01 15:16:05,0.0,0.00
2025-12-01 15:16:08,0.0,0.00
2025-12-01 15:16:11,0.0,0.00
2025-12-01 15:16:14,0.0,0.00
2025-12-01 15:16:17,0.0,0.00
2025-12-01 15:16:20,0.0,0.00
2025-12-01 15:16:23,0.0,0.00
2025-12-01 15:16:26,0.0,0.00
2025-12-01 15:16:29,0.0,0.00
2025-12-01 15:16:32,0.0,0.00
2025-12-01 15:16:35,0.0,0.00
2025-12-01 15:16:38,0.0,0.00
2025-12-01 15:16:41,0.0,0.00
2025-12-01 15:16:44,0.0,0.00
2025-12-01 15:16:47,0.0,0.00
2025-12-01 15:16:50,0.0,0.00
2025-12-01 15:16:53,0.0,0.00
2025-12-01 15:16:56,0.0,0.00
2025-12-01 15:16:59,0.0,0.00
2025-12-01 15:17:02,0.0,0.00
2025-12-01 15:17:05,0.0,0.00
2025-12-01 15:17:08,0.0,0.00
2025-12-01 15:17:12,0.0,0.00
2025-12-01 15:17:15,0.0,0.00
2025-12-01 15:17:18,0.0,0.00
2025-12-01 15:17:21,10.0,0.28
2025-12-01 15:17:25,76.0,0.47
2025-12-01 15:17:29,161.0,0.66
2025-12-01 15:17:33,145.0,0.85
2025-12-01 15:17:37,270.4,1.04
2025-12-01 15:17:41,242.0,1.80
2025-12-01 15:17:45,229.0,1.91
2025-12-01 15:17:49,182.0,2.18
2025-12-01 15:17:53,131.0,2.85
2025-12-01 15:17:57,314.59999999999997,2.89
2025-12-01 15:18:02,330.7,2.95
2025-12-01 15:18:04,0.0,0.00
2025-12-01 15:18:07,0.0,0.00
2025-12-01 15:18:10,0.0,0.00
2025-12-01 15:18:13,0.0,0.00
2025-12-01 15:18:16,0.0,0.00
2025-12-01 15:18:19,0.0,0.00
2025-12-01 15:18:22,0.0,0.00
2025-12-01 15:18:25,0.0,0.00
2025-12-01 15:18:28,0.0,0.00
2025-12-01 15:18:31,0.0,0.00
2025-12-01 15:18:34,0.0,0.00
2025-12-01 15:18:37,0.0,0.00
2025-12-01 15:18:40,0.0,0.00
2025-12-01 15:18:43,0.0,0.00
2025-12-01 15:18:46,0.0,0.00
2025-12-01 15:18:49,0.0,0.00
2025-12-01 15:18:52,0.0,0.00
2025-12-01 15:18:55,0.0,0.00
2025-12-01 15:18:59,0.0,0.00
2025-12-01 15:19:02,0.0,0.00
2025-12-01 15:19:05,0.0,0.00
2025-12-01 15:19:08,0.0,0.00
2025-12-01 15:19:11,0.0,0.00
2025-12-01 15:19:14,0.0,0.00
2025-12-01 15:19:17,0.0,0.00
2025-12-01 15:19:20,0.0,0.00
2025-12-01 15:19:23,0.0,0.00
2025-12-01 15:19:26,0.0,0.00
2025-12-01 15:19:29,0.0,0.00
2025-12-01 15:19:32,0.0,0.00
2025-12-01 15:19:35,0.0,0.00
2025-12-01 15:19:38,0.0,0.00
2025-12-01 15:19:41,0.0,0.00
2025-12-01 15:19:44,0.0,0.00
2025-12-01 15:19:47,0.0,0.00
2025-12-01 15:19:50,0.0,0.00
2025-12-01 15:19:53,0.0,0.00
2025-12-01 15:19:56,0.0,0.00
2025-12-01 15:19:59,0.0,0.00
2025-12-01 15:20:02,0.0,0.00
2025-12-01 15:20:05,0.0,0.00
2025-12-01 15:20:08,0.0,0.00
2025-12-01 15:20:11,0.0,0.00
2025-12-01 15:20:14,0.0,0.00
2025-12-01 15:20:18,0.0,0.00
2025-12-01 15:20:21,0.0,0.00
2025-12-01 15:20:24,0.0,0.00
2025-12-01 15:20:27,0.0,0.00
2025-12-01 15:20:30,0.0,0.00
2025-12-01 15:20:33,0.0,0.00
2025-12-01 15:20:36,0.0,0.00
2025-12-01 15:20:39,0.0,0.00
2025-12-01 15:20:42,0.0,0.00
2025-12-01 15:20:45,0.0,0.00
2025-12-01 15:20:48,0.0,0.00
2025-12-01 15:20:51,0.0,0.00
2025-12-01 15:20:54,0.0,0.00
2025-12-01 15:20:57,0.0,0.00
2025-12-01 15:21:00,0.0,0.00
2025-12-01 15:21:03,0.0,0.00
2025-12-01 15:21:06,0.0,0.00
2025-12-01 15:21:09,0.0,0.00
2025-12-01 15:21:12,0.0,0.00
2025-12-01 15:21:15,0.0,0.00
2025-12-01 15:21:19,0.0,0.00
2025-12-01 15:21:22,0.0,0.00
2025-12-01 15:21:25,0.0,0.00
2025-12-01 15:21:28,0.0,0.00
2025-12-01 15:21:31,0.0,0.00
2025-12-01 15:21:34,0.0,0.00
2025-12-01 15:21:37,0.0,0.00
2025-12-01 15:21:40,0.0,0.00
2025-12-01 15:21:43,0.0,0.00
2025-12-01 15:21:46,0.0,0.00
2025-12-01 15:21:49,0.0,0.00
2025-12-01 15:21:52,0.0,0.00
2025-12-01 15:21:55,0.0,0.00
2025-12-01 15:21:58,0.0,0.00
2025-12-01 15:22:01,0.0,0.00
2025-12-01 15:22:04,0.0,0.00
2025-12-01 15:22:07,0.0,0.00
2025-12-01 15:22:10,0.0,0.00
2025-12-01 15:22:13,0.0,0.00
2025-12-01 15:22:16,0.0,0.00
2025-12-01 15:22:19,0.0,0.00
2025-12-01 15:22:22,0.0,0.00
2025-12-01 15:22:25,0.0,0.00
2025-12-01 15:22:28,0.0,0.00
2025-12-01 15:22:31,0.0,0.00
2025-12-01 15:22:34,0.0,0.00
2025-12-01 15:22:38,0.0,0.00
2025-12-01 15:22:41,0.0,0.00
2025-12-01 15:22:44,0.0,0.00
2025-12-01 15:22:47,0.0,0.00
2025-12-01 15:22:50,0.0,0.00
2025-12-01 15:22:53,0.0,0.00
2025-12-01 15:22:56,0.0,0.00
2025-12-01 15:22:59,0.0,0.00
2025-12-01 15:23:02,0.0,0.00
2025-12-01 15:23:04,0.0,0.00
2025-12-01 15:23:07,107.0,0.28
2025-12-01 15:23:11,222.0,0.62
2025-12-01 15:23:15,177.0,0.82
2025-12-01 15:23:19,360.0,1.41
2025-12-01 15:23:23,179.0,1.84
2025-12-01 15:23:27,240.0,2.00
2025-12-01 15:23:31,240.0,2.43
2025-12-01 15:23:35,299.0,3.47
2025-12-01 15:23:39,310.0,4.14
2025-12-01 15:23:42,0.0,0.00
2025-12-01 15:23:45,0.0,0.00
2025-12-01 15:23:48,0.0,0.00
2025-12-01 15:23:51,0.0,0.00
2025-12-01 15:23:54,0.0,0.00
2025-12-01 15:23:57,0.0,0.00
2025-12-01 15:24:00,0.0,0.00
2025-12-01 15:24:04,0.0,0.00
2025-12-01 15:24:07,0.0,0.00
2025-12-01 15:24:10,0.0,0.00
2025-12-01 15:24:13,0.0,0.00
2025-12-01 15:24:16,0.0,0.00
2025-12-01 15:24:19,0.0,0.00
2025-12-01 15:24:22,0.0,0.00
2025-12-01 15:24:25,0.0,0.00
2025-12-01 15:24:28,0.0,0.00
2025-12-01 15:24:31,0.0,0.00
2025-12-01 15:24:34,0.0,0.00
2025-12-01 15:24:37,0.0,0.00
2025-12-01 15:24:40,0.0,0.00
2025-12-01 15:24:43,0.0,0.00
2025-12-01 15:24:46,0.0,0.00
2025-12-01 15:24:49,0.0,0.00
2025-12-01 15:24:52,0.0,0.00
2025-12-01 15:24:55,0.0,0.00
2025-12-01 15:24:58,0.0,0.00
2025-12-01 15:25:01,0.0,0.00
2025-12-01 15:25:04,0.0,0.00
2025-12-01 15:25:07,0.0,0.00
2025-12-01 15:25:10,0.0,0.00
2025-12-01 15:25:13,0.0,0.00
2025-12-01 15:25:16,0.0,0.00
2025-12-01 15:25:19,0.0,0.00
2025-12-01 15:25:22,0.0,0.00
2025-12-01 15:25:25,0.0,0.00
2025-12-01 15:25:29,0.0,0.00
2025-12-01 15:25:32,0.0,0.00
2025-12-01 15:25:35,0.0,0.00
2025-12-01 15:25:38,0.0,0.00
2025-12-01 15:25:41,0.0,0.00
2025-12-01 15:25:44,0.0,0.00
2025-12-01 15:25:47,0.0,0.00
2025-12-01 15:25:50,0.0,0.00
2025-12-01 15:25:53,0.0,0.00
2025-12-01 15:25:56,0.0,0.00
2025-12-01 15:25:59,0.0,0.00
2025-12-01 15:26:02,0.0,0.00
2025-12-01 15:26:05,0.0,0.00
2025-12-01 15:26:08,0.0,0.00
2025-12-01 15:26:11,0.0,0.00
2025-12-01 15:26:14,0.0,0.00
2025-12-01 15:26:17,0.0,0.00
2025-12-01 15:26:20,0.0,0.00
2025-12-01 15:26:23,0.0,0.00
2025-12-01 15:26:26,0.0,0.00
2025-12-01 15:26:29,0.0,0.00
2025-12-01 15:26:32,0.0,0.00
2025-12-01 15:26:35,0.0,0.00
2025-12-01 15:26:38,0.0,0.00
2025-12-01 15:26:41,0.0,0.00
2025-12-01 15:26:44,0.0,0.00
2025-12-01 15:26:48,0.0,0.00
2025-12-01 15:26:51,0.0,0.00
2025-12-01 15:26:54,0.0,0.00
2025-12-01 15:26:57,0.0,0.00
2025-12-01 15:27:00,0.0,0.00
2025-12-01 15:27:03,0.0,0.00
2025-12-01 15:27:06,0.0,0.00
2025-12-01 15:27:09,0.0,0.00
2025-12-01 15:27:12,0.0,0.00
2025-12-01 15:27:15,0.0,0.00
2025-12-01 15:27:18,0.0,0.00
2025-12-01 15:27:21,0.0,0.00
2025-12-01 15:27:24,0.0,0.00
2025-12-01 15:27:27,0.0,0.00
2025-12-01 15:27:30,0.0,0.00
2025-12-01 15:27:33,0.0,0.00
2025-12-01 15:27:36,0.0,0.00
2025-12-01 15:27:39,0.0,0.00
2025-12-01 15:27:42,0.0,0.00
2025-12-01 15:27:45,0.0,0.00
2025-12-01 15:27:48,0.0,0.00
2025-12-01 15:27:51,0.0,0.00
2025-12-01 15:27:54,0.0,0.00
2025-12-01 15:27:57,0.0,0.00
2025-12-01 15:28:00,0.0,0.00
2025-12-01 15:28:03,0.0,0.00
2025-12-01 15:28:06,0.0,0.00
2025-12-01 15:28:10,0.0,0.00
2025-12-01 15:28:13,0.0,0.00
2025-12-01 15:28:16,0.0,0.00
2025-12-01 15:28:19,0.0,0.00
2025-12-01 15:28:22,0.0,0.00
2025-12-01 15:28:25,0.0,0.00
2025-12-01 15:28:28,0.0,0.00
2025-12-01 15:28:31,0.0,0.00
2025-12-01 15:28:34,0.0,0.00
2025-12-01 15:28:37,0.0,0.00
2025-12-01 15:28:40,0.0,0.00
2025-12-01 15:28:42,0.0,0.00
2025-12-01 15:28:45,133.0,0.27
2025-12-01 15:28:49,162.0,0.51
2025-12-01 15:28:53,145.0,0.79
2025-12-01 15:28:57,318.0,0.95
2025-12-01 15:29:01,164.0,1.25
2025-12-01 15:29:05,180.0,1.62
2025-12-01 15:29:09,69.0,1.87
2025-12-01 15:29:11,0.0,0.00
2025-12-01 15:29:14,0.0,0.00
2025-12-01 15:29:17,0.0,0.00
2025-12-01 15:29:20,0.0,0.00
2025-12-01 15:29:23,0.0,0.00
2025-12-01 15:29:26,0.0,0.00
2025-12-01 15:29:29,0.0,0.00
2025-12-01 15:29:32,0.0,0.00
2025-12-01 15:29:36,0.0,0.00
2025-12-01 15:29:39,0.0,0.00
2025-12-01 15:29:42,0.0,0.00
2025-12-01 15:29:45,0.0,0.00
2025-12-01 15:29:48,0.0,0.00
2025-12-01 15:29:51,0.0,0.00
2025-12-01 15:29:54,0.0,0.00
2025-12-01 15:29:57,0.0,0.00
2025-12-01 15:30:00,0.0,0.00
2025-12-01 15:30:03,0.0,0.00
2025-12-01 15:30:06,0.0,0.00
2025-12-01 15:30:09,0.0,0.00
2025-12-01 15:30:12,0.0,0.00
2025-12-01 15:30:15,0.0,0.00
2025-12-01 15:30:18,0.0,0.00
2025-12-01 15:30:21,0.0,0.00
2025-12-01 15:30:24,0.0,0.00
2025-12-01 15:30:27,0.0,0.00
2025-12-01 15:30:30,0.0,0.00
2025-12-01 15:30:33,0.0,0.00
2025-12-01 15:30:36,0.0,0.00
2025-12-01 15:30:39,0.0,0.00
2025-12-01 15:30:42,0.0,0.00
2025-12-01 15:30:46,0.0,0.00
2025-12-01 15:30:49,0.0,0.00
2025-12-01 15:30:52,0.0,0.00
2025-12-01 15:30:55,0.0,0.00
2025-12-01 15:30:58,0.0,0.00
2025-12-01 15:31:01,0.0,0.00
2025-12-01 15:31:04,0.0,0.00
2025-12-01 15:31:07,0.0,0.00
2025-12-01 15:31:10,0.0,0.00
2025-12-01 15:31:13,0.0,0.00
2025-12-01 15:31:16,0.0,0.00
2025-12-01 15:31:19,0.0,0.00
2025-12-01 15:31:22,0.0,0.00
2025-12-01 15:31:25,0.0,0.00
2025-12-01 15:31:28,0.0,0.00
2025-12-01 15:31:31,0.0,0.00
2025-12-01 15:31:34,0.0,0.00
2025-12-01 15:31:37,0.0,0.00
2025-12-01 15:31:40,0.0,0.00
2025-12-01 15:31:43,0.0,0.00
2025-12-01 15:31:46,0.0,0.00
2025-12-01 15:31:49,0.0,0.00
2025-12-01 15:31:52,0.0,0.00
2025-12-01 15:31:55,0.0,0.00
2025-12-01 15:31:58,0.0,0.00
2025-12-01 15:32:02,0.0,0.00
2025-12-01 15:32:05,0.0,0.00
2025-12-01 15:32:08,0.0,0.00
2025-12-01 15:32:11,0.0,0.00
2025-12-01 15:32:14,0.0,0.00
2025-12-01 15:32:17,0.0,0.00
2025-12-01 15:32:20,0.0,0.00
2025-12-01 15:32:23,0.0,0.00
2025-12-01 15:32:26,0.0,0.00
2025-12-01 15:32:29,0.0,0.00
2025-12-01 15:32:32,0.0,0.00
2025-12-01 15:32:35,0.0,0.00
2025-12-01 15:32:38,0.0,0.00
2025-12-01 15:32:41,0.0,0.00
2025-12-01 15:32:44,0.0,0.00
2025-12-01 15:32:47,0.0,0.00
2025-12-01 15:32:50,0.0,0.00
2025-12-01 15:32:53,0.0,0.00
2025-12-01 15:32:56,0.0,0.00
2025-12-01 15:32:59,0.0,0.00
2025-12-01 15:33:02,0.0,0.00
2025-12-01 15:33:05,0.0,0.00
2025-12-01 15:33:08,0.0,0.00
2025-12-01 15:33:11,0.0,0.00
2025-12-01 15:33:14,0.0,0.00
2025-12-01 15:33:17,0.0,0.00
2025-12-01 15:33:20,0.0,0.00
2025-12-01 15:33:23,0.0,0.00
2025-12-01 15:33:27,0.0,0.00
2025-12-01 15:33:30,0.0,0.00
2025-12-01 15:33:33,0.0,0.00
2025-12-01 15:33:36,0.0,0.00
2025-12-01 15:33:39,0.0,0.00
2025-12-01 15:33:42,0.0,0.00
2025-12-01 15:33:45,0.0,0.00
2025-12-01 15:33:48,0.0,0.00
2025-12-01 15:33:51,0.0,0.00
2025-12-01 15:33:54,0.0,0.00
2025-12-01 15:33:57,0.0,0.00
2025-12-01 15:34:00,0.0,0.00
2025-12-01 15:34:03,0.0,0.00
2025-12-01 15:34:06,0.0,0.00
2025-12-01 15:34:09,0.0,0.00
2025-12-01 15:34:12,0.0,0.00
2025-12-01 15:34:15,235.0,0.34
2025-12-01 15:34:19,101.0,0.71
2025-12-01 15:34:23,307.0,1.02
2025-12-01 15:34:27,302.0,1.50
2025-12-01 15:34:31,291.0,2.53
2025-12-01 15:34:35,276.0,3.15
2025-12-01 15:34:39,353.0,4.03
2025-12-01 15:34:43,28.0,5.14
2025-12-01 15:34:47,378.0,5.29
2025-12-01 15:34:50,0.0,0.00
2025-12-01 15:34:53,0.0,0.00
2025-12-01 15:34:57,0.0,0.00
2025-12-01 15:35:00,0.0,0.00
2025-12-01 15:35:03,0.0,0.00
2025-12-01 15:35:06,0.0,0.00
2025-12-01 15:35:09,0.0,0.00
2025-12-01 15:35:12,0.0,0.00
2025-12-01 15:35:15,0.0,0.00
2025-12-01 15:35:18,0.0,0.00
2025-12-01 15:35:21,0.0,0.00
2025-12-01 15:35:24,0.0,0.00
2025-12-01 15:35:27,0.0,0.00
2025-12-01 15:35:30,0.0,0.00
2025-12-01 15:35:33,0.0,0.00
2025-12-01 15:35:36,0.0,0.00
2025-12-01 15:35:39,0.0,0.00
2025-12-01 15:35:42,0.0,0.00
2025-12-01 15:35:45,0.0,0.00
2025-12-01 15:35:48,0.0,0.00
2025-12-01 15:35:51,0.0,0.00
2025-12-01 15:35:54,0.0,0.00
2025-12-01 15:35:57,0.0,0.00
2025-12-01 15:36:00,0.0,0.00
2025-12-01 15:36:03,0.0,0.00
2025-12-01 15:36:06,0.0,0.00
2025-12-01 15:36:09,0.0,0.00
2025-12-01 15:36:12,0.0,0.00
2025-12-01 15:36:15,0.0,0.00
2025-12-01 15:36:19,0.0,0.00
2025-12-01 15:36:22,0.0,0.00
2025-12-01 15:36:25,0.0,0.00
2025-12-01 15:36:28,0.0,0.00
2025-12-01 15:36:31,0.0,0.00
2025-12-01 15:36:34,0.0,0.00
2025-12-01 15:36:37,0.0,0.00
2025-12-01 15:36:40,0.0,0.00
2025-12-01 15:36:43,0.0,0.00
2025-12-01 15:36:46,0.0,0.00
2025-12-01 15:36:49,0.0,0.00
2025-12-01 15:36:52,0.0,0.00
2025-12-01 15:36:55,0.0,0.00
2025-12-01 15:36:58,0.0,0.00
2025-12-01 15:37:01,0.0,0.00
2025-12-01 15:37:04,0.0,0.00
2025-12-01 15:37:07,0.0,0.00
2025-12-01 15:37:10,0.0,0.00
2025-12-01 15:37:13,0.0,0.00
2025-12-01 15:37:16,0.0,0.00
2025-12-01 15:37:19,0.0,0.00
2025-12-01 15:37:22,0.0,0.00
2025-12-01 15:37:25,0.0,0.00
2025-12-01 15:37:28,0.0,0.00
2025-12-01 15:37:31,0.0,0.00
2025-12-01 15:37:34,0.0,0.00
2025-12-01 15:37:38,0.0,0.00
2025-12-01 15:37:41,0.0,0.00
2025-12-01 15:37:44,0.0,0.00
2025-12-01 15:37:47,0.0,0.00
2025-12-01 15:37:50,0.0,0.00
2025-12-01 15:37:53,0.0,0.00
2025-12-01 15:37:56,0.0,0.00
2025-12-01 15:37:59,0.0,0.00
2025-12-01 15:38:02,0.0,0.00
2025-12-01 15:38:05,0.0,0.00
2025-12-01 15:38:08,0.0,0.00
2025-12-01 15:38:11,0.0,0.00
2025-12-01 15:38:14,0.0,0.00
2025-12-01 15:38:17,0.0,0.00
2025-12-01 15:38:20,0.0,0.00
2025-12-01 15:38:23,0.0,0.00
2025-12-01 15:38:26,0.0,0.00
2025-12-01 15:38:29,0.0,0.00
2025-12-01 15:38:32,0.0,0.00
2025-12-01 15:38:35,0.0,0.00
2025-12-01 15:38:38,0.0,0.00
2025-12-01 15:38:41,0.0,0.00
2025-12-01 15:38:44,0.0,0.00
2025-12-01 15:38:47,0.0,0.00
2025-12-01 15:38:50,0.0,0.00
2025-12-01 15:38:53,0.0,0.00
2025-12-01 15:38:56,0.0,0.00
2025-12-01 15:39:00,0.0,0.00
2025-12-01 15:39:03,0.0,0.00
2025-12-01 15:39:06,0.0,0.00
2025-12-01 15:39:09,0.0,0.00
2025-12-01 15:39:12,0.0,0.00
2025-12-01 15:39:15,0.0,0.00
2025-12-01 15:39:18,0.0,0.00
2025-12-01 15:39:21,0.0,0.00
2025-12-01 15:39:24,0.0,0.00
2025-12-01 15:39:27,0.0,0.00
2025-12-01 15:39:30,0.0,0.00
2025-12-01 15:39:33,0.0,0.00
2025-12-01 15:39:36,0.0,0.00
2025-12-01 15:39:39,0.0,0.00
2025-12-01 15:39:42,0.0,0.00
2025-12-01 15:39:45,0.0,0.00
2025-12-01 15:39:48,0.0,0.00
2025-12-01 15:39:51,87.0,0.28
2025-12-01 15:39:55,192.0,0.62
2025-12-01 15:40:00,235.0,0.91
2025-12-01 15:40:04,361.9,1.38
2025-12-01 15:40:08,466.9,2.00
2025-12-01 15:40:11,0.0,0.00
2025-12-01 15:40:14,0.0,0.00
2025-12-01 15:40:17,0.0,0.00
2025-12-01 15:40:20,0.0,0.00
2025-12-01 15:40:23,0.0,0.00
2025-12-01 15:40:26,0.0,0.00
2025-12-01 15:40:29,0.0,0.00
2025-12-01 15:40:32,0.0,0.00
2025-12-01 15:40:35,0.0,0.00
2025-12-01 15:40:38,0.0,0.00
2025-12-01 15:40:41,0.0,0.00
2025-12-01 15:40:44,0.0,0.00
2025-12-01 15:40:47,0.0,0.00
2025-12-01 15:40:50,0.0,0.00
2025-12-01 15:40:53,0.0,0.00
2025-12-01 15:40:56,0.0,0.00
2025-12-01 15:40:59,0.0,0.00
2025-12-01 15:41:02,0.0,0.00
2025-12-01 15:41:05,0.0,0.00
2025-12-01 15:41:08,0.0,0.00
2025-12-01 15:41:12,0.0,0.00
2025-12-01 15:41:15,0.0,0.00
2025-12-01 15:41:18,0.0,0.00
2025-12-01 15:41:21,0.0,0.00
2025-12-01 15:41:24,0.0,0.00
2025-12-01 15:41:27,0.0,0.00
2025-12-01 15:41:30,0.0,0.00
2025-12-01 15:41:33,0.0,0.00
2025-12-01 15:41:36,0.0,0.00
2025-12-01 15:41:39,0.0,0.00
2025-12-01 15:41:42,0.0,0.00
2025-12-01 15:41:45,0.0,0.00
2025-12-01 15:41:48,0.0,0.00
2025-12-01 15:41:51,0.0,0.00
2025-12-01 15:41:54,0.0,0.00
2025-12-01 15:41:57,0.0,0.00
2025-12-01 15:42:00,0.0,0.00
2025-12-01 15:42:03,0.0,0.00
2025-12-01 15:42:06,0.0,0.00
2025-12-01 15:42:09,0.0,0.00
2025-12-01 15:42:12,0.0,0.00
2025-12-01 15:42:16,0.0,0.00
2025-12-01 15:42:19,0.0,0.00
2025-12-01 15:42:22,0.0,0.00
2025-12-01 15:42:25,0.0,0.00
2025-12-01 15:42:28,0.0,0.00
2025-12-01 15:42:31,0.0,0.00
2025-12-01 15:42:34,0.0,0.00
2025-12-01 15:42:37,0.0,0.00
2025-12-01 15:42:40,0.0,0.00
2025-12-01 15:42:43,0.0,0.00
2025-12-01 15:42:46,0.0,0.00
2025-12-01 15:42:49,0.0,0.00
2025-12-01 15:42:52,0.0,0.00
2025-12-01 15:42:55,0.0,0.00
2025-12-01 15:42:58,0.0,0.00
2025-12-01 15:43:01,0.0,0.00
2025-12-01 15:43:04,0.0,0.00
2025-12-01 15:43:07,0.0,0.00
2025-12-01 15:43:11,0.0,0.00
2025-12-01 15:43:14,0.0,0.00
2025-12-01 15:43:17,0.0,0.00
2025-12-01 15:43:20,0.0,0.00
2025-12-01 15:43:23,0.0,0.00
2025-12-01 15:43:26,0.0,0.00
2025-12-01 15:43:29,0.0,0.00
2025-12-01 15:43:32,0.0,0.00
2025-12-01 15:43:35,0.0,0.00
2025-12-01 15:43:38,0.0,0.00
2025-12-01 15:43:41,0.0,0.00
2025-12-01 15:43:44,0.0,0.00
2025-12-01 15:43:47,0.0,0.00
2025-12-01 15:43:50,0.0,0.00
2025-12-01 15:43:53,0.0,0.00
2025-12-01 15:43:56,0.0,0.00
2025-12-01 15:43:59,0.0,0.00
2025-12-01 15:44:02,0.0,0.00
2025-12-01 15:44:05,0.0,0.00
2025-12-01 15:44:08,0.0,0.00
2025-12-01 15:44:11,0.0,0.00
2025-12-01 15:44:14,0.0,0.00
